name,IBAN,amount,reference,description,day,month,year
Travis Newman,GB33JHAJ26037534212385,504.59,7715999128767,,9,12,2023
Allen Wood,GB90BJTM29764152483770,891.03,1412051674274,,2,7,2020
Cesar Hunter DVM,GB40NYBU08919251826622,127.07,3272816048881,,27,1,2024
Matthew Williams,GB54AKYH24971341427070,267.43,526607795625,Payment 0526607795625 for services,3,2,2024
Christopher Jenkins,GB96TTCN57828296615354,195.44,5935952010157,,12,2,2024
Michael Fisher,GB67PJCM88270885632695,943.21,4962215456828,,25,12,2022
Jennifer Quinn,GB05VKLL08683558518561,107.28,5504833960142,,26,3,2024
Madison Williams,GB88QFKT93817853331770,869.68,3914829753702,,6,6,2021
Jesus Jensen,GB03RPBL10914843865225,633.09,2601371216915,Payment 2601371216915 for services,15,7,2022
Darren Stephens,GB12VVNF22028852184313,723.28,3600769660018,,19,10,2022
Brian Gomez,GB31SPTM10107911296120,976.47,2183703286983,,18,10,2022
Madison Solomon,GB36ITEE34835626224890,864.16,9318902411208,,23,5,2020
Cassidy Todd,GB50VOVW17703226915130,262.13,6258836655565,,18,7,2022
Samuel Peterson,GB17LXXT50290890393821,95.74,9459615985119,,12,6,2021
Elizabeth Wells,GB58ZYMN29638886683386,307.5669066509936,0816677580741,,18,6,2022
Mark Hooper,GB58RDLY79729911461769,752.04,8752907331955,Already heart new including song result east.,12,8,2023
Zachary Brown,GB21TFHW93015398359630,833.38,2927626,Regular payment,25,3,2023
Edgar Oconnor,GB84UJKM01881059720147,308.24,4073148839807,,25,1,2023
Sandra Adams,GB98GOAE05171893209808,681.52,5440312231498,,28,10,2020
Deanna Stone,GB35NCPA71174837905157,11.55,8716032532205,,11,3,2024
Michael Taylor,GB41JNLG71263677018036,518.84,8566310047156,,24,9,2021
Shannon White,GB39YVHF90653009493461,986.81,4257622899420,,20,8,2022
Karen Jones,GB38PLTS85813348144406,421.77,7926776819673,,22,7,2024
Erica Silva,GB34UIKM30735168465433,661.4415349389182,552153745029,Payment 0552153745029 for services,21,6,2023
Amanda Chandler,GB30APMF94108044439943,611.67,6452698539548,,11,4,2020
Mr. Daniel Hopkins,GB59FZLN25676154803383,386.04,6816701819681,,21,3,2023
Janice Guzman,GB76IBUN90221492841286,860.67,8246540795620,Payment 8246540795620 for services,11,6,2022
Austin Mathews,GB41ECRD06059164507543,60.72,Capital son,,9,9,2021
Joe Murphy,GB50ZTNH62191723513321,274.68,8668247154744,Traditional may ground.,24,7,2024
Russell Rice,GB43NXIH72381481805724,206.58,5188524818976,,15,9,2024
Thomas Duke,GB95LCAT58042676095436,174.0,2481332757172,,21,8,2021
Christina Watson,GB33RPFS58028813942652,1417.837524133383,7347871342741,,4,10,2020
Jessica Mckenzie,GB28GZVL83487765937726,617.41,9628678353634,,4,9,2024
James Watts,GB06XHYH29463918742051,405.3,0257229434219,,19,9,2024
Michael Winters,GB76VEUH64005845238683,461.87,5384062118756,,18,3,2020
Leonard Anderson,GB33GHGR26859311662368,708.48,7213487040220,,13,11,2023
Leslie Russo,GB36BSDV37672736903163,240.86,803735954828,Subscription 0803735954828,23,3,2020
Jennifer Williams,GB36QCIN81803588947702,930.7642132009904,0196485529362,,17,10,2024
Kevin Johnson,GB55OAXQ25138198392872,142.47,2795721191257,,18,1,2024
Kaylee Jimenez,GB80GRYD12127421772504,761.35,2965986564152,,21,11,2020
Manuel Ryan,GB23WSQA11397905855102,878.85,0139429895789,,2,10,2020
Laura Maddox,GB50VHFN22537874878639,691.56,4307090776379,,24,1,2022
Michelle Harper,GB10DCXF39841188134169,1521.7841398169,1354542089788,,8,5,2024
Colleen Pope,GB59ZFHP29123158685860,693.6,2037013399249,Hold owner rather between kind later.,5,4,2022
Cody Faulkner,GB56FMUC93348090584597,854.33,3770451034714,,18,6,2020
Mr. Paul Jones,GB20DFHC19226160024940,317.8714303888019,8033396532161,,17,8,2022
David Mccoy,GB41BXZU26741798512175,139.41,8536769687678,,15,2,2020
William Johnson,GB25IHIY63729907990565,732.64,5890220877323,,9,5,2023
Melissa Sullivan,GB55HOVU92088775908805,854.24,4140609846251,,19,8,2022
Julia Henson,GB47WKMI63383794685359,36.49,6329408095475,,23,3,2021
Stacey Gonzales,GB22OWTN81478921717322,775.33,6116396046394,,22,1,2024
David King,GB26MBQJ05916039162219,790.76,0844964091557,,2,1,2021
Sonya Livingston,GB48KALW41726457442076,494.4,6954796202510,Ever big good everyone.,25,2,2023
Nicole Ray,GB81MDLJ36323205569505,948.34,1075970452387,,28,4,2023
April Adams,GB30HIOT00444752512774,197.06,4479637633664,,3,3,2024
Jennifer Cochran,GB17XGVR54807994497486,439.39,8293253710136,Take traditional pull performance street.,3,8,2023
Jessica Rodriguez,GB83PUFO18021868845709,924.69,6550283423552,,25,7,2021
Lynn Nelson,GB11UJLT39756520299651,213.37,2723100906710,Payment 2723100906710 for services,23,12,2023
Meghan Henson,GB57ZOFK24893016208749,978.39,2948039836567,Subscription 2948039836567,4,7,2020
Lauren Cummings,GB83NVFS15003629597465,940.79,3338830300029,Service payment 3338830300029,2,3,2020
Amber Hodges,GB51DLES10515381792767,895.74,6467512883455,,11,11,2023
Patrick Walls,GB55EJRG80968672393488,909.03,Speak prove seven,,20,3,2021
Christina Contreras,GB87TEOO73437421354058,147.93,season street,,1,8,2020
Brian Willis,GB93HAHW09495514681381,475.06,5321412868480,,5,2,2023
Vincent Rodriguez,GB66ILOI73486063557225,996.98,103111319419,Payment 0103111319419 for services,11,12,2021
Julie Baker,GB46UXDW52792996014114,693.81,3299011979185,,12,1,2024
Kimberly Cook,GB13ZPXV94003701603048,902.45,6944896511346,,15,1,2020
Jeremy Tucker,GB91OGUK27574066333401,167.21,9154104523741,,6,12,2022
Ruben Greer,GB18BJBD18965690470311,446.92,9112726285713,Subscription 9112726285713,4,12,2021
Destiny Taylor,GB44IIMR32270588575258,84.21,Miss seven,,12,9,2022
Alexandra Alvarez,GB92FQOL10557066864420,910.32,1705166588544,Payment 1705166588544 for services,8,10,2023
Angel Skinner,GB75YQPH26370507780122,402.16,Group by yet final,,17,12,2021
Susan Mayer,GB07OCKM57059823014940,75.23,5046231921771,,4,5,2023
Taylor Molina,GB60KBVX39855017362944,934.55,2673157445710,,24,7,2022
Mitchell Spears,GB22HPOP19444313573850,695.98,3125247665816,,27,7,2023
Christopher Ramirez,GB62JRFD43138431704760,103.5,6616765592717,,22,3,2020
Christopher Mann,GB42KBYF67516806331616,503.339488429902,296557456487,Payment 0296557456487 for services,8,12,2024
Jesse Gaines,GB92ABWS42127542087675,248.4,1983141715462,,21,11,2021
Jeremy Ryan,GB81EBYK63960388842450,424.38,69145636,,18,9,2020
Thomas Day,GB69UWMI92039930044886,687.92,8718232905599,Or international customer effect compare hot.,10,2,2023
Amy Gomez,GB09DUJM38278290037097,614.0717644782544,5655149388004,,27,7,2021
David Smith,GB76VEZA19212944526260,184.53,5875296509521,,17,8,2020
Stephanie Nguyen,GB36DEYL62293382806927,678.49,9540063013001,,26,6,2020
Leslie Lewis,GB50HLFX94997181411870,201.9789466537568,4512983439532,,10,5,2020
Joanne Wilcox,GB19RTVB53239993259627,976.33,0045742261616,,9,2,2024
Joel Garcia,GB87WVRZ39999975309103,690.96,7045640245681,,25,2,2023
Catherine Smith,GB23GQZJ72201224451196,763.42,509407514252,Story whatever for tree.,19,10,2023
Zachary Johnson,GB91EHJT06036482755965,717.53,5607514798833,,4,5,2024
Andrew Delacruz,GB12CUHF41639983892377,975.3,Food on few edge,,21,11,2022
Anna Stewart,GB74VMLF00962626426997,324.63,1271556830451,,12,8,2021
Christine Buckley,GB43ZMMT37807758146276,857.38,0759542183152,,28,11,2020
Jason Carlson,GB35WLYX34302818970549,87.35,monthly,,13,9,2022
Christina Leon,GB41QVLV41909503963074,336.11,3918902890773,,24,10,2021
Kendra Hayden,GB72LBXF19312054591662,113.8,0033987869919,,4,8,2023
Mary Rogers,GB16DDJY68044011344195,873.72,2889926998879,,8,4,2023
Elizabeth Williams,GB17XXKV49566574724583,469.24,4563675516536,,19,9,2020
Joel Mason,GB60QQON63771077802357,178.19,0748181142200,,26,2,2024
Richard Nolan PhD,GB76BTML18919751700861,1107.1116423591766,4097892201789,,24,6,2020
Brian Smith,GB32DFFF89461260307125,570.56,4755727605224,,23,5,2022
David Bailey DVM,GB69XIHD98852509771284,143.16,0670353229023,,27,6,2024
James Warner,GB63KRLR52443229943793,993.39,0923981680262,,11,4,2023
Mrs. Suzanne Harris,GB13ULGP39137986669845,508.1,Thousand hospital society computer,,12,10,2020
Yesenia Robinson,GB14ZASV39869118642998,690.76,0256841171380,,15,5,2021
Henry Kennedy,GB39ZFQZ48725905613572,675.21,7560129248415,,15,7,2021
Kelly Chan,GB45NGXE34968682808941,708.16,9125703452510,,28,8,2024
Nancy Joseph,GB97XUJY94598735048074,984.16,9166129722818,,24,3,2021
Christina Martinez,GB94KORS05975681656048,617.27,6286909307646,,21,11,2022
Mario Lynch,GB82ZNRZ21581302545020,618.34,2029392289952,2029392289952,10,8,2020
Ashley Nichols,GB79MIET28927729223540,455.35,2625459805402,,24,4,2021
Adam Olson,GB05WHRR09233314071684,662.73,4169337798298,Monthly subscription 4169337798298,7,10,2022
Dwayne Dixon,GB69USLW58517825083188,54.73,4780259260382,,14,12,2022
Jeremy Johnson,GB32HKHO56508179247983,439.49,6317290123796,,3,12,2024
Lori Cuevas,GB94VIXH60696986547985,742.16,935125152702,Both provide five himself office.,4,2,2021
Joel Huffman,GB83VWKD59603386622463,835.24,3292555267916,,19,1,2021
Matthew Hernandez,GB42UMWT47154058880482,572.02,4023178335152,,23,5,2020
James Rios,GB76MMZM83163823150166,64.88,6217574519096,,11,2,2021
Mike Brown,GB21BIXP23897728288574,136.88,1820756919369,Subscription 1820756919369,8,9,2022
Adam Scott,GB74AWOC44848149780407,456.17,4277998892009,Subscription 4277998892009,28,3,2021
David Levy,GB63VWMB05234639881868,468.34,4513574390324,,1,3,2022
Diana Phelps,GB63RNBL32057120718173,461.39,3149405474287,,6,12,2022
Cesar Gates,GB29HQWW57790699631326,54.97,5379564006472,,16,8,2021
Edward Young,GB05KUOC90524730040127,290.47,9649385352147,,26,11,2020
Jessica Arnold,GB50TFUX96120591635759,961.2,6570137519859,Theory budget politics entire account sometimes.,6,10,2024
Melissa Hernandez,GB05IYWM43568423620819,860.23,1656744621132,,15,2,2020
Teresa Jones,GB19BXXJ11004713873509,78.87788242982023,1603137143160,,25,4,2023
Valerie Thomas,GB75YSWK56894081714695,867.17,1562261020375,,8,9,2024
Kimberly Kelly,GB61BWBR68562594090231,654.11,4263174561371,,8,4,2021
Michelle Garza,GB94NCPE66967465043800,268.57,5483008929613,,23,6,2022
Dr. Darlene Williams,GB18OANQ90357293119094,55.21,993610862611,Subscription 0993610862611,26,4,2020
Jamie Donovan,GB85SIVQ07377197240014,848.13,56158393532,0056158393532,21,9,2022
Andrew Lopez,GB77NTSF77332294724313,376.8,5354545186442,,2,12,2023
Angel Ortiz,GB07KJFW78764776059120,912.49,3767297071874,,19,1,2022
Rhonda Thompson,GB17ZKCB74864848704393,148.88,6511817870174,,15,10,2023
Michael Colon,GB45KMQO19024737476529,557.8030769203485,1227812375488,,22,9,2024
James Nguyen,GB89TKUV72743088814945,355.67,monthly,,27,11,2024
Brandon Flores,GB06XKGI27910363919662,752.0,8014735092508,,19,11,2022
Toni Miller,GB15XZJB78254626947784,695.08,0924496123626,,1,12,2022
David Jones,GB37AQTO57320567204483,636.04,5935701091673,,14,11,2022
Savannah Welch,GB94EKYR61418054743072,745.79,3347636774583,,22,2,2024
Mrs. Jessica Kaufman,GB52NLAI63737145881509,604.55,1284082356081,Occur prevent garden along.,15,4,2024
Kevin Diaz,GB50CHLK94792545193546,654.8,5835836602433,,14,10,2024
Ashley Lewis DVM,GB13RZIV43161086643354,968.375784509546,2231857843139,,7,5,2024
Renee Marshall,GB06ZBWM62207726357806,317.11,4130015754363,Prove current stay past wait.,5,7,2021
Joseph Johnson,GB29SGXG12205084265096,849.52,8595297066782,,2,11,2023
Katherine Payne,GB83XTIY99309727678584,325.28,6760453589715,,26,4,2021
Tracy Mclaughlin,GB15PICC76798774237327,181.84,0923596226985,,23,7,2024
Katherine Johnson,GB26QXVI90468341755501,849.14,8657259110497,,27,2,2023
Joel Hernandez,GB95GTHL15311544645977,860.66,9837936091380,,9,12,2024
Mitchell Jensen,GB98FKDS33328236507624,837.49,9931883233715,,4,3,2020
Alicia Kelley,GB80SQFI47485778748972,949.55,6131948106609,,10,12,2023
Joshua Hayes,GB22IQXI56289677726949,776.61,9171462114848,,9,10,2022
Taylor Jones,GB12ZSFM52600059165864,70.15,6961885904583,,22,2,2021
Tina Bolton,GB83ZFYP09019352943729,943.93,1842934001307,,17,5,2023
Richard Lane,GB67AFZB64351652188542,278.31,7094064964456,,20,3,2020
Glenda Riley,GB14FHHB10151074501422,537.54,6757012087690,Subscription 6757012087690,7,9,2021
Victor Drake,GB92KOAT27696851364837,28.91,7553642926748,,20,9,2020
Brady Nelson,GB58RXOU24124989867095,12.09,4086118803067,,14,7,2022
Natasha Campbell,GB30IHLG43447196837601,127.75,65806463,,18,5,2022
Mr. Alexander Johnson,GB69CYQQ53926969014537,816.55,9567977054371,,14,7,2024
Victoria Smith,GB58FBRD03650645475874,578.12,1693697839023,,12,1,2023
Dennis Riddle,GB91FCZZ33743850466436,394.68,5798449875864,,6,3,2023
Jennifer Chambers,GB12JKQV99525878855779,830.9682597129658,5398958085879,,19,5,2022
Christopher Oconnor,GB13TRDE15450410766764,210.84,1015286350809,,8,8,2021
Tara Henry,GB77JAAA20808960734773,459.49,2328437680038,,3,7,2021
Amy Roberts,GB75MGXE09365808929547,95.92,1949360521666,,22,1,2020
Russell Manning,GB43QQLQ32919644329454,768.43,8659094038172,,6,12,2024
Madison Rivera,GB52ALCG35436046699449,1039.60326352651,9225479664251,,9,11,2024
Craig Schaefer,GB92IYSZ87175307666086,735.65,1623196802075,,27,4,2020
Austin Johnson,GB51ZNAS00851439332832,285.46,4871130623430,,7,8,2022
Michael Thompson,GB73NDTR96199309499649,129.51,monthly,,21,7,2023
Adrienne Cross,GB60ZRWN18791493301894,815.31,6030762520410,,20,11,2024
Katherine Moore,GB19AQIW79818236292679,972.97,6690780417040,,9,8,2020
Jerry Jennings,GB91EYTP67831910296860,672.0172163265385,3323771023076,Subscription 3323771023076,8,4,2024
Thomas Mendez,GB65SMVY01398371543621,899.92,7378836058292,,28,12,2023
Timothy Velasquez,GB16QYAA93726234603748,552.51,5461961541592,,24,7,2020
Shannon Horton,GB13CZHU67848245700491,652.63,4391021401416,,25,1,2022
Willie Smith,GB93TVEC84849023136384,287.26,3494654954906,,28,10,2024
Jeffery Ward,GB96TJKR25394006506153,71.19,0753061371021,,24,3,2020
Kelly Cunningham,GB94DEMK79936066055300,734.62,2195081928867,Payment 2195081928867 for services,16,4,2022
Scott Waters,GB61NZBB67194050414685,999.22,6180913540436,,8,9,2022
Casey Robinson,GB60FLPZ38146319536991,68.31,3534446047918,,6,6,2023
Dylan Hickman,GB67GWYI58155614207755,399.2,9925319702982,,23,9,2023
Andrew Phillips,GB60OZEK14232640119065,784.02,7273452453998,,6,10,2024
Steven Martinez,GB97XRTA44472453070375,707.92,0565687281208,,23,5,2024
Christopher Thompson,GB44QWAY28790397450607,883.03,1179741227560,,11,6,2022
Diane Harris,GB62NHYJ20045468928529,494.98,1747889864086,,15,2,2021
Mark Alvarez,GB35EJTP64981274039825,101.69,4099009128002,,7,2,2023
Lisa Walker,GB38FBWY88950952726485,324.45,6072625346386,,6,4,2024
Brian Archer,GB09QZEI99556770399927,414.65,9106421153231,,3,12,2022
Kendra Macias,GB95ZDIP30695581359141,448.98,5182408902812,,27,6,2024
Javier Peters,GB63HMWF80597445927675,508.36,5838470171990,,18,2,2020
Christopher Johnson,GB53BFLG50126555994626,157.51,585421074644,Subscription 0585421074644,3,10,2022
Tyler Washington,GB74YVZK64146076915773,127.55,3256813834807,,16,2,2022
Connor Lopez MD,GB55VWTH88074278234637,129.23,2388331181758,,5,11,2022
Daniel Meyer,GB52AUBO99160552004533,555.84,2792528814969,,16,8,2020
Melanie Clark,GB81ACVP12686598487833,67.91,7854061695735,,3,9,2024
Evan Davis,GB07BRCJ13558848367301,856.68,1655040045710,,28,8,2024
Richard Carroll,GB51OEVK26606046126256,258.36,2941096995970,,3,12,2023
James Norris,GB76FIJE55918451794428,598.7,2432111931016,,15,4,2022
Susan Johnson,GB69LBDB24498476809649,417.25,2260903315603,,5,12,2022
Michele Wood,GB06HSAJ81275518694388,783.12,7965196718203,,21,6,2021
Tanner Wright,GB66XOZN75201587691396,771.3,Four line,,13,3,2022
Robert Allen,GB63JKAU28009190873557,929.6,0922986434962,,20,3,2022
Robert Mcdonald,GB08XWYZ66481239286505,910.21,2522722165983,,25,12,2024
Mary Ellis,GB80IBFW93352793823407,270.38,6584469685021,,15,10,2022
Nathan Porter,GB25DNIA27357941458021,484.72,978871912695,Payment 0978871912695 for services,7,12,2021
Loretta Turner,GB97MZSF58569492620634,955.48,1541992490053,,25,5,2023
Scott Blackburn,GB21NEOT75321054655419,81.4,2295349589554,,13,5,2022
Jessica Cardenas,GB92CQAZ09710136564589,159.39,3419689601342,,19,4,2021
Elizabeth Kennedy,GB13UXNX06796780620327,980.88,9103598110708,,27,4,2021
Patrick Myers,GB46XHEG74710850265399,812.88,9025526547915,,8,6,2023
Kelly Rivas,GB26SROH53038530103390,187.47,8076039137149,,17,6,2021
Amanda Johnson,GB87DMUG41662844938495,888.8,7837544801137,Subscription 7837544801137,2,5,2022
Robert Perry,GB27YADT47219131419230,579.27,1195903905626,,13,5,2020
William Johnson,GB91VVCH27739261352316,204.45,0101161674052,,3,7,2024
David Hernandez,GB85BIET18864276623131,836.23,0222028862709,,27,8,2020
Ellen Rogers,GB26IEVK07762705045245,325.08,8753769722875,,15,1,2024
Jason Williams,GB14YDBA27298612940222,893.21,7511958166562,,9,2,2022
Steven Johnson,GB94UIMD55923069457797,520.24,5566276775486,,1,5,2020
Ashley Hodge,GB26IYPP19799043324398,734.55,1926219221168,,13,2,2020
Samantha Martinez,GB25TKWU62512816853903,439.53,4954376714862,,13,3,2023
Tammy Elliott,GB34MZGM18764713185617,907.82,0708071303654,,16,4,2024
Joseph Mitchell,GB65GSYJ46163012079079,789.6664914942982,1651309205444,1651309205444,24,1,2024
Kerri Kim,GB30DHRS91682863368373,795.14,4092638031378,,10,8,2020
Stephanie Kramer,GB77DBNV07290727697519,909.15,1315183771852,,9,1,2021
Kimberly Martinez,GB04VVIA38467404941106,313.51,8189867885561,,22,1,2022
Jeffrey Anderson,GB18SAML64299239565500,706.48,8979135607786,Subscription 8979135607786,16,2,2022
Caleb Irwin,GB84CHBS41702765962692,152.47,6426921600145,,15,7,2022
Beth Ramirez,GB67PXRM01584256472881,39.97,4186851154942,,11,12,2021
Jennifer Smith,GB07DXQA44094195058393,521.6,3174782401489,,18,12,2024
Daniel Charles DDS,GB37OQIR77927354863411,859.63,0366862366365,,22,8,2024
Amy Solomon,GB78DAOC21637912850695,859.16,8491063806692,,24,10,2021
Mark Fuentes,GB06RDYA08273349085828,624.66,6033542647857,,7,11,2022
Charlotte Carpenter,GB04OWRM74460760219411,717.56,0920121729652,,18,5,2022
William Harmon,GB89ULXY64402377234689,722.56,23910034,,6,8,2020
Christopher Cummings,GB18XQDK24764128075784,69.15,7489594982399,Subscription 7489594982399,5,1,2020
Michael Acosta,GB66JTNJ99769603076696,971.65,1373897062109,,2,4,2020
Diana Howell,GB83QKUG95378245709889,201.42,5490270969421,,4,4,2024
Jordan Burns,GB75SDIN99470134962849,973.08,4357836912202,,9,10,2024
Kimberly Carpenter,GB64OKYT28266483198497,313.95,888247312236,Instead decide street cup by.,6,11,2021
Vickie Holmes,GB30MAUE54556084724601,717.6,6204441689594,,4,4,2024
Brandy Taylor,GB52WMSX51063630621165,29.17,5559440927392,,1,11,2021
Crystal Wagner,GB52PFMU35363412973948,901.99,6566629159689,,3,10,2024
Christopher Griffith,GB91VKAS77755194263137,624.65,114296636369,Monthly subscription 0114296636369,9,6,2023
Nicole Ayers,GB53PEBY00043925456452,647.86,6054677369612,,7,4,2024
Heather Galloway,GB97OAXK24045617431960,715.16,5668611841402,,1,10,2020
Emily Murphy,GB12DMMA59449178390743,814.39,9139998535414,,28,12,2023
Michael Cooper,GB56CPLN14674234693685,835.66,5357469159806,,17,4,2021
Holly Miller,GB05ZZOB29777768454594,505.59,8401702458427,,24,4,2020
Kimberly Jones,GB09QXOT24784391650446,698.18,4347381483975,,7,9,2021
Brett Harrington,GB86JFLC53198160785611,503.42,3019910480052,,11,10,2024
Rebecca Cunningham,GB33YLKR82132130252889,619.33,3030153196838,,28,9,2021
David Baird,GB61CCUE33498997916560,52.04,Attorney matter baby care,,12,5,2024
Jennifer Nunez,GB78WJUA27501796117624,909.12,2170554330002,,1,7,2024
Elizabeth Moore,GB85KLIE69789936374462,89.69,8304167792184,Payment 8304167792184 for services,12,5,2022
Manuel Santana,GB90TCME42218616121887,330.99,0423661751553,,7,2,2022
Ryan Mitchell,GB74PEEV43095564674597,381.78,5993667653809,,28,5,2020
Nicole Jones,GB78YCIH99373777455359,670.18,4491499934703,,6,2,2020
Brenda Houston,GB41IUZG67858363885147,947.11,9633929268162,,14,9,2024
Linda Frazier,GB08VINB36361305548662,445.87,3155971156380,,21,4,2020
Kenneth Simpson,GB31QZIS56018119095138,853.98,9853360422101,,6,12,2024
Jacqueline Jones,GB09YCKL60649559033834,519.77,2098146508649,,10,1,2021
Patricia Boyle,GB30ZIQT41084402822655,143.01,7649391850394,,13,8,2023
