name,IBAN,amount,reference,description,day,month,year
Mary Lozano,GB87OPVM41605283644700,388.57,7971942370557,,18,11,2022
Justin Collins,GB19ZLRC34503081897154,589.6,7630490631410,Payment 7630490631410 for services,1,3,2024
William Mcclain,GB64QDHE13522007546191,25.76,9730685503350,,15,1,2024
Elizabeth Hernandez,GB26HSZK80087322904076,310.05,2457866278025,,11,7,2024
Susan Hardin,GB87YXVU26759801266723,211.46,317972179413,Subscription 0317972179413,14,2,2021
Melissa Wheeler,GB28WTTO55398027122456,838.35,5326864678045,,3,10,2023
John Conner,GB56DYKN20779816193527,198.28,9398769752454,,25,12,2024
Arthur Price,GB42IAAX49208177322425,977.79,885901556296,Responsibility store form charge put story.,25,6,2024
Leslie Sandoval,GB30VSBN34135077546971,826.18,monthly,,14,3,2022
Sarah Cooper,GB93LSIZ62076493061705,112.09,8033349409946,,27,8,2022
Belinda Brock,GB15RXLT70790850506447,535.12,7298378989017,,11,7,2023
Sheri Taylor,GB92BRYK88147158538999,998.61,2300542116480,,11,3,2020
Ronald Martin,GB24FXXI94234321112090,695.44,4567793436653,,16,11,2020
Molly Atkins,GB50PVXV92251034289633,350.23,2964848659708,,18,1,2023
James Norris,GB50HHHD56931411838672,924.85,2545750403148,,12,7,2021
Kimberly Schultz,GB23CAQP87941874436852,50.1016090718745,2875132517270,,23,9,2024
Benjamin Russell,GB62XDPZ16411936985920,714.24,4553487674487,,16,2,2023
Paula Ellis,GB92LLLK47118214978215,641.43,7825369899927,Speech its different reduce late trip.,11,5,2020
Jeffrey Hanna,GB11GPWI00475279035199,565.03,8857107900298,Beyond according also wonder.,18,12,2021
Alexis Smith,GB41IUZR01438677703837,1619.8875821176337,545605487547,Sense return soldier certain show those general.,12,9,2020
Rachel Sexton,GB32BDKZ89597447435116,452.65,7955560003967,,19,11,2020
Monique Orozco,GB64LEAC53817784681129,496.23,3421985866103,Trip she necessary spring strategy time.,7,6,2022
John Smith,GB96DTUW88384056963591,933.86,5217778898783,Payment 5217778898783 for services,14,10,2021
Charles Maxwell,GB21AZTZ67200383274791,614.04,7758071037397,,3,6,2020
Mrs. Charlotte Dixon,GB51MULP91706647034265,816.01,6184758996182,,5,8,2022
Andrew Miller,GB84TAYH95680230055813,499.99,8547978179458,,6,3,2024
Christina Heath,GB47ZGOP55795477303398,471.17,4893996309495,Subscription 4893996309495,6,9,2020
Travis Stout,GB02RCYS26464835688811,1682.210736824694,1699569564567,,9,1,2022
Robert Adams,GB38OWKO54392294895203,16.74,7174694729806,,22,2,2020
Henry Hickman,GB65KOXX49609140445753,604.49,5851129785508,,28,9,2021
Lisa Mays,GB90UCTD76532797636312,456.14,3483441777217,,18,11,2021
Nicholas Hunter,GB65VQAS64567784544698,57.71,7393168577563,,12,6,2024
Crystal Williams,GB84AGSE45535705584138,467.24,3551185241940,,6,4,2023
Zachary Simmons,GB31ZKTU71704873050305,135.23,2525007570915,,7,11,2020
Alexandria Bennett,GB06EZPM37190769658131,340.49,1291064659610,,6,11,2023
Heather English,GB02UDGF35227920215374,734.33,2527272389674,,10,12,2022
Debra King,GB02NPEB05166321458485,551.07,2652468498233,,11,9,2020
Deanna Mata,GB40CBDH98843665486852,530.53,5416227939897,,26,10,2022
Kendra Hernandez,GB31GDTL81006888747732,514.64,6145079741493,,5,5,2021
Chad Santana,GB19LIPM24914643966486,132.69,9377659298388,,6,3,2023
James Green,GB91IQLB88633748406641,209.88,8282179848467,,27,6,2022
Anna Horton,GB55MAUM63209868310581,303.29,8178387453732,,23,3,2022
Willie Lynch,GB03ZKZX52593366438843,373.41,2828434027435,,8,1,2021
Robert Mcknight,GB10NITX99756372835124,316.63,3093959773207,,18,12,2020
Matthew Jacobs,GB28PUMB04629897566724,433.1,4558503468392,,24,11,2021
Dr. Virginia Nguyen PhD,GB39WDFI43820101175761,933.23,5443490228953,,13,9,2021
Christopher Simpson,GB81KTQA19786965571200,908.0879178992382,1112520428253,,5,7,2024
Jennifer Rogers,GB08XBDZ58249616877739,907.914363981707,4897817472573,,5,9,2022
Trevor Young,GB59ONYG51966750227863,271.97,4619013274191,,16,4,2024
James Allen,GB79ZJAH00437105473634,976.46,4526352475786,,27,5,2021
Jason Johnson,GB39JFIU38149052769196,486.66,2052167018143,Next investment respond. Exactly side or herself.,18,7,2024
Linda Johnson,GB54IKDS49989587598830,771.36,7156207025087,,28,11,2023
Morgan Huerta,GB84UESS98282266595651,401.16,6577760884194,Approach become involve modern husband gun.,18,4,2021
Michael Jensen,GB28HENQ20345440343951,114.73,8591981589537,,1,4,2020
Susan Oconnell,GB55EVIR23901393731558,331.98,9353739201622,,3,6,2023
Michael Barton,GB33QPXT86365265512038,45.86,0840529252869,,13,12,2020
Kristen Sanders,GB52FNYL75280531920868,378.39,5713531913583,,12,7,2020
Dale Richards,GB67XLMN83138493829718,690.0058782849783,2078124314592,,22,10,2023
Bobby Russell,GB18WCFH74433009045552,834.92,0525601166462,,8,2,2023
Victor Gamble,GB98RKDY61650857938938,734.33,5180119435841,,10,2,2023
Vincent Delacruz,GB21MCFB94993098556148,393.43,1478570511100,,23,10,2021
Courtney Moran,GB32HAJJ36643729006407,56.09,544965861783,Worry help big so hotel ok economic.,25,1,2020
Jennifer Conrad,GB86SNBB21261655909621,524.45,5439887137557,,17,2,2022
Matthew Ortiz,GB68OQDM36293251331774,424.46,6795117577029,Subscription 6795117577029,11,1,2022
Danielle Harvey,GB94UYFN75558853147565,995.53,4464598165095,,6,8,2021
Mary Silva,GB37RFUO48037139035085,312.87,4148470427777,,7,1,2020
Andrea Roberts,GB10TXPT23320219113740,161.27,Away down open hundred modern,,1,8,2023
Jose Ray,GB92LKJA28386984530384,249.71,5713085745173,,12,7,2022
Rachel Leonard,GB91VWGO78711613791265,489.44,7372948771308,,2,5,2021
Claire Stewart,GB64GKUX17981917900257,904.5,8889364670454,,25,5,2021
Kristy Coleman,GB14VGNT40324439340257,151.21,2785010931213,,12,6,2023
Andrew David,GB73KHWK24051506135962,115.58,731437945687,Kid and store.,14,10,2022
Jean Stewart,GB41GDCY07164726115075,128.15,5237738717534,,28,9,2022
Pedro Fields,GB49VMYM34029676158413,278.39,0642748418558,,25,5,2020
Timothy Foster,GB25KOBP90473727492313,408.69,537610581631,Subscription 0537610581631,20,8,2024
Laura Vasquez,GB83APOW37426072810068,927.72,9551848876971,,28,6,2022
Mark Smith,GB77SOZB91242466968655,498.33,7909281787774,,12,8,2022
Jasmine Dixon,GB93PCRW60864826039753,199.48,0510102457041,,15,10,2024
Matthew Everett,GB83GGAP87588397856676,595.14,9029972177733,,1,12,2022
Jonathan Hampton,GB04FLRY62758256531007,95.5720778735854,6214312494790,,26,4,2021
Jeffrey Kelley,GB93DWYO05081715330877,166.85,278937677880,Monthly subscription 0278937677880,15,11,2024
Evelyn Rodriguez,GB80FEIK21345025160168,452.86,0552581110628,,6,12,2024
Dominique Perez,GB86THRS32064628680423,796.16,2499341218881,,15,11,2023
Jamie Dudley,GB26SYOP46293093010665,129.39,9670207691106,,20,10,2023
Jessica Davis,GB09WLFX09796035440992,581.57,8264034822676,Payment 8264034822676 for services,16,7,2022
Denise Hamilton,GB55MCDG74354457661451,683.48,9064307353000,,9,11,2021
Crystal Herrera,GB79MZUP22587362193061,937.77,0273238262308,,24,12,2024
Maureen Lara,GB11EHIL32350876594724,62.84,9178598841549,Payment 9178598841549 for services,27,8,2024
Brandon Wise,GB89BOEB35223380081925,177.11,9748458213702,Payment 9748458213702 for services,25,8,2024
Nicholas Sims,GB62GMGA07492360565185,584.41,9689403125292,Heart investment attack choose.,17,9,2024
Dale Boyer,GB64AVNW61329805375727,373.64,5480859621413,,13,5,2022
Walter Scott,GB28BPBA58252592952775,871.86,2052234134622,,4,10,2024
Christopher Mcconnell,GB11YEER45175996405692,518.53,8315487100849,Payment 8315487100849 for services,4,6,2023
Christopher Ramirez,GB90DZRY45259251434178,54.07,9493680545779,,14,6,2022
Jennifer Byrd,GB29DJUZ66824676143893,670.09,7698235822820,,20,7,2022
Jesse Harris,GB78MNSQ46370737948132,435.49,6069326554257,,25,7,2020
Shaun Moreno,GB90UKWC02655391757788,671.93,9014065041343,,25,5,2022
Jamie Butler,GB84VIYG63378482837139,588.67,3004324085856,,2,12,2024
Sabrina Flores,GB11IXTA73964117323047,177.19,5490930685630,,7,7,2022
John Crawford,GB57KBKT96671877720147,898.27,8848036741380,,17,10,2022
Sharon Medina,GB36HQBM77609096773583,603.01,5684838419545,,24,5,2020
Lisa Sawyer,GB75TDJH07655839516380,983.57,7256299579045,,10,10,2021
Marissa Hanna,GB23IXTF50255207412807,696.32,5547678811743,,2,7,2022
Daniel Cooper,GB44GGWP48506202986976,530.84,536603778133,Their open answer should situation.,17,10,2021
Ethan Espinoza,GB54DYZB93839690115321,244.52,3213634284693,Subscription 3213634284693,11,1,2023
Michael Turner,GB72FRPO28928054952451,902.33,4798368027963,,18,5,2023
Alex Adkins,GB78SIPV32332668988678,1054.173413918246,6719139774013,,15,9,2021
Amy Bryant,GB23RYIU63321115418328,799.3076694661574,2887614290458,,11,11,2023
Bianca Schultz,GB57HIEY27322704397524,937.55,2423797546199,,6,8,2021
Jose Barrera,GB38KXGV98845180269465,194.22,9991220142919,,22,6,2023
Meredith Hess,GB39YCFE58253077218275,610.5,8694560492355,,17,2,2021
Gabriel Sullivan,GB18RUHF72831031553198,543.5995346631387,0641887017158,,22,12,2024
Kathryn Martinez,GB30RDIF72182413402740,303.74,7146154451251,,13,10,2022
Charlotte Kennedy,GB47ERKD05295394382255,982.27,3476006396985,,7,3,2023
Margaret Harrington,GB15YSPA18589379474195,172.02,9734126766434,,12,3,2023
Mary Reynolds,GB96NYPS82751956067719,215.43,5761935290045,,21,4,2022
Kevin Leonard,GB92BHUU03476120866407,279.88,4670049705622,,2,11,2021
Donna Chavez,GB52FYYL77589193837899,914.02,6131394919655,,10,3,2024
Bryan Cannon,GB33NUQH43482166865546,12.21,4625292263092,,13,12,2024
Jesse Summers,GB38GDQY01760743327123,447.07,8418470676915,,13,11,2023
Debra Bowman,GB30SZQF02531969730982,938.72,8364607691293,,21,11,2021
Kent Nguyen,GB58PJSU96430266127147,872.15,0801714385700,,13,12,2021
Nicholas White,GB86JARR77617093880765,723.84,2625926562968,,22,12,2022
Nicholas White,GB26NLMY31911464826522,563.25,9473861007876,Monthly subscription 9473861007876,6,1,2024
Joshua Huber,GB35TXIZ58438701325587,202.89,0509810773673,,8,2,2020
Marcus Miles,GB90BFQT92042267982481,931.18,5246142757289,Cover themselves degree finish police.,5,8,2023
Luke Tate,GB87TGZS53345954883595,198.31,2092788492427,Subscription 2092788492427,24,7,2020
Carolyn Gonzalez,GB61XRSF25504125477335,329.5,1087675878881,Security design animal none bed room before.,11,10,2023
Michele Simmons,GB93RAVK36865968291742,186.94,8202562155309,Payment 8202562155309 for services,27,7,2022
Jocelyn Brown,GB47SOPY83496509221514,801.75,3107055265662,,11,7,2022
Melanie Perry,GB29OVZS34827500376768,210.59,4689531200583,,11,2,2022
Eugene Schroeder,GB45APSZ65695237243705,107.95,56284089,Monthly subscription 56284089,6,3,2020
Tammy Boyd,GB89LRXC34426890610423,19.58,6757193413622,,18,9,2021
Robin Sims,GB62GRLH31944387594874,957.88701703395,0164432835521,,9,1,2021
Michael Diaz,GB12LWEX49094553467039,779.41,1265814812778,,10,10,2021
Mr. Steven Stokes,GB70LEZH18075918504686,206.26,3448452252177,,4,9,2020
Virginia Watson,GB83ZOGB63721603868955,770.42,2399097793277,Payment 2399097793277 for services,2,7,2024
Edwin Bryan,GB09OOOM70808767930951,339.6,4189174258410,,11,11,2021
Drew Prince,GB98AJQW70929110274390,958.57,9732748174279,,8,5,2022
Lawrence Cruz,GB47CVPO68012780241208,471.4898165841168,4738922050426,,4,11,2020
Robert Collins,GB39STOG26705207178694,168.26,22028419,Cover address benefit listen each.,28,8,2020
Brett Hudson,GB79FQOO75142768224543,964.91,7053967349142,Form expert lead dinner which cup east.,19,9,2023
Bryan Mendoza,GB27ZIHH96048906225605,497.87,1381383497946,,17,2,2024
Andrew Burnett,GB85HCVA41412162650855,487.79,3092081714652,,14,2,2024
Taylor Ingram,GB54ALWP80825001931464,732.11,West far night attention table,,15,7,2020
Theresa Lopez DVM,GB30COST74769322334811,358.7,7471968201397,Payment 7471968201397 for services,10,1,2021
Antonio Colon,GB08UIXN10257631559712,113.08,1472579103182,,8,2,2020
Keith Kirby,GB14UHCD59013445187885,455.4,0752087054246,,11,12,2023
Jasmine Mcdonald,GB96FJXC55636468428120,944.92,2974849274794,Show public across already foot focus.,3,6,2023
Mark Owens,GB84KZSR29588995664734,797.36,8941897716433,,17,8,2024
Nicholas Oconnor,GB16DRAJ94120302300357,881.66,0778504119800,,24,8,2022
Michael Archer,GB67VDPA46711866339619,307.17,2750138699925,,1,11,2021
Tina Owens,GB95HTKK19987584418486,843.85,5218845846027,,24,12,2024
Juan Harris,GB61ITYA46103304542835,534.49,8084968832325,,20,12,2024
Amanda Davis,GB31WNCO08480322662570,385.2,3573371259089,,8,7,2022
Marcia Thompson,GB03QTQY53257625262098,366.13,3043593192032,Subscription 3043593192032,20,3,2021
Shannon Mueller,GB53PSMH51329248497902,863.88,8212870939119,,18,3,2022
Eric French,GB41QSLE48417497752735,440.79,05204267,,21,1,2023
Sarah Smith,GB11KYCG91719496987135,521.31,3299506231194,Payment 3299506231194 for services,27,9,2023
Maria Fitzpatrick,GB77AZEC41854251236250,641.61,4297839124113,,20,8,2022
Courtney Harper,GB84DKID31710142057583,526.17,5913842375890,,19,9,2022
Susan Swanson,GB43WUOB41983295911761,996.91,4172974960461,,5,5,2023
Jake Jones,GB69BMND15230957050298,822.16,9488860704107,,7,11,2022
Curtis Williams,GB83IYXB58455409177594,551.22,7336813269727,,26,12,2020
Mark Burgess,GB41FUGF10759402011388,13.48,8907312527374,,20,8,2024
Jordan Smith MD,GB58QAHD93707391339430,855.87,1667881005792,,23,3,2021
Misty Hill,GB43OVDQ24885659992633,875.5087955456848,5386181942151,,14,3,2024
Emily Lewis,GB41TOTB03360325217294,375.34,3540481794823,,14,3,2020
Alexandra Cardenas,GB53VFHJ29389360555971,479.11,5267767338851,,15,1,2022
Catherine Mitchell,GB95WFZH37363332223050,500.03,5231114053414,,21,8,2020
Brianna Castro,GB03OEXK21221230311617,564.49,1092335874073,Payment 1092335874073 for services,1,5,2023
Anthony Wilcox,GB07LAMU07609793696926,723.51,7158438754644,,7,10,2021
Melissa Case,GB91HOHF91315832902844,69.54,7861233584506,,7,12,2021
Cheryl Miller,GB88NPND45111800273945,29.97,8338607896682,,2,11,2020
Lori Little,GB44GDHX85777959236991,717.34,4714563516545,,19,1,2022
Andre Campbell,GB48XXFZ74779016688502,122.57,6324853032990,,16,3,2024
Tina Jackson,GB88NSNV69308263969771,502.97,7663077070241,,21,6,2023
Christopher Reed,GB76HSBP43886036669040,522.48,548317983161,Particular fear recent notice.,7,8,2020
James Price,GB84JWKP42837606851751,699.73,2411802141866,,8,1,2021
Rachel Sampson,GB86UWVV58176800568364,748.94,5121853961029,,26,10,2024
John Hernandez,GB91YUND18123276007888,750.16,0464015577474,,9,11,2020
Shelby Rodgers,GB53DZNF02906209091271,790.49,5416307062477,,9,2,2023
Heather Wang,GB18GYMR14949225183278,959.82,5841094027574,,19,10,2024
Adam Brock,GB69VQVI11522584515895,556.67,2368019330760,,3,9,2021
Matthew Rivera,GB80TOXL44354437570135,144.68,5713773938191,,9,3,2020
Tracy Nelson,GB51WHRA52680513394453,761.19,0383490976445,,25,2,2024
Allison Garrett,GB65TEPP95122955523258,979.47,5110932435452,,1,10,2021
Ryan Jones,GB13SJMJ46463770079021,364.66,7610018464874,,22,11,2022
Tracy Curry,GB04LQRC49313118765748,56.99,1849575278952,,11,11,2023
Andrew Williams,GB91LPYZ66031558196488,21.42,9097786222857,,11,5,2020
Ashley Houston,GB14LAMG97795182593993,834.14,6611315641105,,11,11,2024
Danielle Lowe,GB08QBFV63036221709561,984.38,2996450803347,,5,12,2020
Jonathan Crosby,GB43BHVK71168573434149,457.09,3921165296312,,20,11,2023
Jeremy Washington,GB85BKKL43953096037030,355.2,1833105770351,,17,8,2022
Pamela Conley,GB27QXKZ41853470520466,858.22,1341324224093,,12,3,2022
Deborah Kennedy,GB66VXKN41819340008079,618.79,6409087278427,,3,8,2020
Alan Mccarthy,GB09TBLN15837376417293,354.53,8998061532290,,2,12,2020
Anthony Gonzalez,GB90JWGT92062703464734,764.1585318094324,8011571865082,,25,6,2020
Amanda Smith,GB53GMWX11029635174038,886.63,9369690162292,,20,2,2023
Christopher Glenn,GB41FJXP00674934886486,269.6,00753036,,9,9,2024
Danielle Phillips,GB77EJZK88039637934832,420.51,9521288865903,,21,2,2023
Sandra Petty,GB61MLJT92957795864954,63.82,5195860511171,,20,2,2020
Chris Ray,GB46OKUC49316371125554,159.32,4781837731201,,7,10,2020
Joshua Sutton,GB48ZDYC76338040151911,367.31,273550927008,Respond stage more difference door.,21,6,2024
Jennifer Wood,GB35IHDK66949124743630,608.5478104341335,6868263059265,,6,7,2023
Melinda Schaefer,GB55MVQC30347139024946,735.4,1635581960611,,4,10,2022
Carla Rivera,GB14YISZ84634636128240,263.6,8455423909362,,23,2,2023
Bradley Reyes,GB71WIPL61710524103591,363.58,1980734415976,Subscription 1980734415976,20,3,2024
Jesus Davis,GB33VQZN87406409792014,188.12,4211745156846,,14,7,2023
Alex Matthews,GB51PILN06225687140492,172.56,9538242070778,,20,2,2021
Douglas Morgan,GB19JJKX94418894879543,563.88,77316110,,12,8,2020
Brittany Morgan,GB45RMFB25415571624641,373.49,7299260194519,,8,8,2022
Marvin Hill,GB22GNSI94111903702248,652.83,9815336283444,,5,10,2023
Laurie Bailey,GB12VWLC86965253035836,408.83,2136062892784,Article wrong thousand fear human whether film.,7,1,2020
Ryan Richard,GB43ODWN10244589132766,427.24,7548883458950,,21,4,2023
Gina Garcia,GB06NTRM17667313009443,605.97,3854918202035,,6,8,2024
Scott Martinez,GB55TLGW80814513276642,511.93,4979331715616,Create blue support method radio nor safe.,4,9,2023
Kylie Johnson,GB25NWPI35719699130328,388.92,6965641820629,,24,1,2020
William Gonzalez,GB11UPFI48544047454819,399.87,2252406647572,,8,12,2023
Kimberly Brady,GB36XNXC32767765354030,52.16,9906942410277,,7,1,2021
Donna Mills,GB87SIMC90166912283779,964.9,5422158259119,,28,11,2023
Mr. Christopher Fuentes,GB11KLLN96791543135713,991.86,4909649093380,,13,5,2024
Nicole Smith,GB75MGRZ80157157848831,849.84,9455059924561,,26,10,2023
Guy Rubio,GB05UOWS19658244640657,609.81,5538624270271,,4,8,2020
Juan Harper,GB66TPJO95015309209213,920.75,7428174772203,Payment 7428174772203 for services,16,5,2024
Mary Nelson,GB45QOPR64971979567821,316.27,5516632813758,,12,10,2021
Timothy Curtis,GB16AUCY64544365067105,870.15,7696169312929,Subscription 7696169312929,9,7,2024
Kayla Reynolds,GB10JNEV15509982767921,926.97,1591621139884,,28,8,2021
Patricia Stephenson,GB22DOSP73252372959756,981.12,1641812232815,,19,6,2021
Melissa Rogers,GB47WZEE62284691058586,431.41,2882873483641,,13,8,2023
Susan Diaz,GB45MAVN20512704251050,377.39,7795096323463,,7,12,2020
Barbara Wilson,GB60KOBJ60661118579406,445.66,9612776846310,,24,7,2024
Kimberly Hall,GB32BGGN68160561270277,382.45,3143494790686,Subscription 3143494790686,7,5,2020
Adrian Rojas,GB79YIRS63910898882275,426.4689702045874,0099120872826,,17,4,2020
David Carroll,GB47DESQ40453516195829,411.97,9752752036417,,25,2,2021
Patricia Schaefer,GB42IFCN32911378558329,135.9,White life get sound back money real,,23,2,2021
Brittany Roberts,GB72VEGZ41157104167940,127.21,0466021785744,,8,7,2021
Alicia Wagner,GB97KWPL30028557036293,170.9089594818156,4539769579688,,11,1,2022
Charles Stevenson,GB75VXHA53830554400710,1205.3518520877649,2384192255362,,13,10,2020
Justin Andrews,GB96TSST00610654399001,750.95,2272689553124,,4,10,2023
Chelsea Nunez,GB28YEXV77076992347088,606.64,1140894618062,,5,8,2022
William Lopez,GB94QHMV07236758627630,89.94644631269014,0205586308551,,22,3,2020
Clayton Johnson,GB50VUCP81692075160699,676.28,5517737412211,,19,9,2022
Jennifer Johnson,GB62HYWH36395548075229,472.5892894457224,8795517688132,,7,10,2022
Connie Novak,GB53ZTSI29646087181509,221.42,1749228404441,,12,2,2022
Angela Gray,GB25VBKN02974361510609,721.2,2803544646646,,10,10,2022
Pamela Reyes,GB95MDMC43994913484020,838.68,3862061171023,,10,5,2021
Robert Robles,GB49MNPG49576883519234,616.4,63948790,,16,7,2021
Summer Chapman,GB26NFPS14491069355276,340.99,0699996200831,,5,5,2024
Natalie Thomas MD,GB19EHUS71161293725814,230.15,0645901512728,,13,9,2020
David Carter,GB12XXSJ66966908658374,543.375577627778,6487070282804,,9,9,2024
Anthony Huerta,GB24QOVP71620365520047,410.37,3216123192967,Payment 3216123192967 for services,28,6,2020
Allison Robinson,GB97HRCH52722967491380,519.86,7905752682814,,28,6,2021
Allison Carter,GB86TTWD82909156327577,621.65,9388615245179,,6,11,2020
Lisa Willis,GB63NPZV62798896801610,406.09,mission,,1,12,2021
Raven Flores,GB95OCNZ24613930864727,432.57,9876457671121,,16,3,2021
Paul Ferrell,GB67CEHG45398672303190,210.49,2577945714487,Payment 2577945714487 for services,24,10,2022
Christopher Chen,GB08AKCS34730528160306,1256.453251697056,6245043440015,,7,8,2024
Mackenzie Scott,GB80PSQC34728612897809,321.68,3651311028046,,8,7,2023
Crystal Clark,GB84HCWJ30161620680420,137.06,2348002491432,,23,7,2022
